player_id,player,ultimo_equipo,ultimo_team_id,posiciones,partidos_jugados,long_name_match,score,revisar,sofifa_id,player_url,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url,club_name_original
8801,Iván López Mendoza,Levante UD,221,"['Right Wing Back', 'Right Back']",13,Iván López Mendoza,100.0,False,206238,https://sofifa.com/player/206238/ivan-lopez-mendoza/160002,Iván López,Iván López Mendoza,"RB, RWB",75,83,5000000.0,30000.0,21,1993-08-23,175,69,1853.0,Levante UD,Spain Primera Division,1.0,RWB,2.0,,2012-07-01,2020.0,45,Spain,,,,Right,3,2,1,Medium/Medium,Normal (170-185),No,,,"Long Throw-in, Outside Foot Shot",81.0,58.0,70.0,76.0,71.0,69.0,77,52,52,75,47,76,73,39,68,74,78,83,78,75,83,68,73,79,65,65,66,69,64,65,50,,71,77,76,14,11,11,10,10,,66,66,66,72,70,70,70,72,71,71,71,73,71,71,71,73,75,72,72,72,75,75,70,70,70,75,18,https://cdn.sofifa.net/players/206/238/16_120.png,https://cdn.sofifa.net/teams/1853/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,Levante Unión Deportiva
8803,Daniel Giménez Hernández,Real Betis,218,['Goalkeeper'],3,Daniel Giménez Hernández,100.0,False,146637,https://sofifa.com/player/146637/daniel-gimenez-hernandez/160002,Dani Giménez,Daniel Giménez Hernández,GK,70,70,1100000.0,20000.0,31,1983-07-30,182,77,449.0,Real Betis,Spain Primera Division,1.0,SUB,1.0,,2014-07-04,2016.0,45,Spain,,,,Right,2,1,1,Medium/Medium,Normal (170-185),No,,,GK Long Throw,,,,,,,11,14,11,27,12,14,13,15,35,12,61,60,64,71,62,16,83,41,62,11,35,17,15,32,25,,10,15,12,73,65,65,65,78,60.0,25,25,25,27,26,26,26,27,28,28,28,29,27,27,27,29,27,27,27,27,27,27,26,26,26,27,70,https://cdn.sofifa.net/players/146/637/16_120.png,https://cdn.sofifa.net/teams/449/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,Real Betis Balompié
8818,Jorge Meré Pérez,Sporting Gijón,1041,"['Right Center Back', 'Left Center Back', 'Center Back']",25,Jorge Meré Pérez,100.0,False,223033,https://sofifa.com/player/223033/jorge-mere-perez/160002,Jorge Meré,Jorge Meré Pérez,CB,71,83,2200000.0,6000.0,18,1997-04-17,182,77,459.0,Sporting Gijón,Spain Primera Division,1.0,SUB,28.0,,2014-01-01,2019.0,45,Spain,,,,Right,3,2,1,Medium/Low,Stocky (170-185),No,,,,67.0,30.0,47.0,52.0,74.0,68.0,30,22,69,65,33,37,34,33,52,63,75,61,72,64,76,48,78,67,68,27,68,73,25,34,51,,78,71,74,15,12,11,8,8,,47,47,47,46,46,46,46,46,48,48,48,49,53,53,53,49,63,66,66,66,63,66,71,71,71,66,17,https://cdn.sofifa.net/players/223/033/16_120.png,https://cdn.sofifa.net/teams/459/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,Real Sporting de Gijón
8866,Carlos Fernández Luna,Sevilla,213,['Left Center Forward'],1,Carlos Fernández Luna,100.0,False,221014,https://sofifa.com/player/221014/carlos-fernandez-luna/160002,Carlos Fernández,Carlos Fernández Luna,ST,62,68,350000.0,5000.0,19,1996-05-22,186,72,481.0,Sevilla,Spain Primera Division,1.0,RES,28.0,,2013-06-23,2018.0,45,Spain,,,,Right,3,3,1,Medium/Medium,Lean (185+),No,,,,51.0,67.0,40.0,62.0,25.0,54.0,29,72,66,52,52,64,28,23,30,65,49,52,46,60,59,68,56,62,49,57,56,20,61,44,71,,18,22,21,12,13,8,9,12,,62,62,62,56,60,60,60,56,56,56,56,54,50,50,50,54,40,39,39,39,40,38,37,37,37,38,17,https://cdn.sofifa.net/players/221/014/16_120.png,https://cdn.sofifa.net/teams/481/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,Sevilla FC
9246,Patrick Ebert,Rayo Vallecano,360,"['Right Midfield', 'Right Center Forward', 'Left Midfield', 'Center Attacking Midfield', 'Left Wing', 'Right Wing']",9,Patrick Ebert,100.0,False,177105,https://sofifa.com/player/177105/patrick-ebert/160002,P. Ebert,Patrick Ebert,"RM, LM",75,76,4300000.0,45000.0,28,1987-03-17,175,72,480.0,Rayo Vallecano,Spain Primera Division,1.0,LM,20.0,,2015-07-25,2017.0,21,Germany,,,,Right,4,3,2,Medium/High,Normal (170-185),No,,,"Early Crosser, Long Shot Taker (AI)",75.0,71.0,79.0,74.0,59.0,67.0,84,67,58,77,57,73,83,81,82,74,76,75,77,76,80,80,64,72,62,75,73,67,67,74,66,,59,56,53,14,6,9,15,8,,70,70,70,74,73,73,73,74,74,74,74,75,74,74,74,75,70,69,69,69,70,68,63,63,63,68,18,https://cdn.sofifa.net/players/177/105/16_120.png,https://cdn.sofifa.net/teams/480/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/de.png,Rayo Vallecano
9403,Izet Hajrović,Eibar,322,"['Left Wing', 'Right Midfield', 'Right Wing', 'Left Midfield']",7,Izet Hajrović,100.0,False,193780,https://sofifa.com/player/193780/izet-hajrovic/160002,I. Hajrović,Izet Hajrović,"RM, ST",74,79,4500000.0,35000.0,23,1991-08-04,177,71,467.0,Eibar,Spain Primera Division,1.0,SUB,11.0,SV Werder Bremen,,2016.0,8,Bosnia and Herzegovina,,,,Left,4,3,1,High/Low,Normal (170-185),No,,,"Flair, Long Shot Taker (AI), Outside Foot Shot, Technical Dribbler (AI)",80.0,76.0,73.0,79.0,43.0,61.0,74,70,45,70,72,81,80,82,71,78,82,79,78,67,77,87,76,65,60,78,54,48,71,74,77,,41,41,38,11,11,11,9,7,,71,71,71,75,75,75,75,75,75,75,75,74,70,70,70,74,61,59,59,59,61,58,51,51,51,58,16,https://cdn.sofifa.net/players/193/780/16_120.png,https://cdn.sofifa.net/teams/467/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/ba.png,SD Eibar
10037,Danilo Barbosa da Silva,Valencia,207,"['Right Center Midfield', 'Left Center Midfield', 'Center Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield']",19,Danilo Barbosa da Silva,100.0,False,223517,https://sofifa.com/player/223517/danilo-barbosa-da-silva/160002,Danilo,Danilo Barbosa da Silva,"CDM, CM",78,85,9000000.0,60000.0,19,1996-02-28,182,73,461.0,Valencia,Spain Primera Division,1.0,SUB,12.0,SC Braga,,2016.0,54,Brazil,,,,Right,2,2,1,Medium/High,Normal (170-185),No,,,Dives Into Tackles (AI),66.0,59.0,69.0,78.0,77.0,77.0,45,51,74,80,46,77,74,79,72,79,64,67,85,72,68,81,84,78,72,64,85,82,61,69,41,,72,79,83,13,6,11,11,14,,68,68,68,68,70,70,70,68,72,72,72,69,74,74,74,69,73,78,78,78,73,74,78,78,78,74,18,https://cdn.sofifa.net/players/223/517/16_120.png,https://cdn.sofifa.net/teams/461/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/br.png,Valencia CF
10476,Timothée Kolodziejczak,Sevilla,213,"['Left Center Back', 'Left Back', 'Center Back', 'Right Center Back']",29,Thimothée Kolodziejczak,97.77777777777777,False,190034,https://sofifa.com/player/190034/thimothee-kolodziejczak/160002,T. Kolodziejczak,Thimothée Kolodziejczak,"CB, LB",74,80,4000000.0,45000.0,23,1991-10-01,185,75,481.0,Sevilla,Spain Primera Division,1.0,SUB,5.0,,2014-08-29,2019.0,18,France,,,,Left,2,2,1,High/Medium,Normal (185+),Yes,,,Early Crosser,76.0,35.0,66.0,67.0,74.0,79.0,70,22,67,73,26,63,59,34,66,72,74,77,72,69,56,47,71,83,77,43,81,76,57,58,49,,71,77,76,14,6,10,16,7,,56,56,56,62,60,60,60,62,63,63,63,66,67,67,67,66,74,73,73,73,74,74,74,74,74,74,17,https://cdn.sofifa.net/players/190/034/16_120.png,https://cdn.sofifa.net/teams/481/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/fr.png,Sevilla FC
10609,Jérémy Mathieu,Barcelona,217,"['Left Center Back', 'Left Back']",21,Jérémy Mathieu,100.0,False,112316,https://sofifa.com/player/112316/jeremy-mathieu/160002,J. Mathieu,Jérémy Mathieu,"CB, LB",83,83,15000000.0,130000.0,31,1983-10-29,189,84,241.0,Barcelona,Spain Primera Division,1.0,SUB,24.0,,2014-07-23,2018.0,18,France,,,,Left,2,2,3,High/Medium,Normal (185+),Yes,,#Strength,"Injury Prone, Avoids Using Weaker Foot, Dives Into Tackles (AI)",76.0,64.0,66.0,55.0,84.0,82.0,79,52,82,66,68,45,79,70,76,65,72,79,65,78,50,80,72,69,90,77,81,85,48,42,60,,83,86,78,13,14,10,9,5,,66+1,66+1,66+1,62+1,61+1,61+1,61+1,62+1,60+1,60+1,60+1,63+1,65+1,65+1,65+1,63+1,75+1,76+1,76+1,76+1,75+1,78+1,82+1,82+1,82+1,78+1,18+1,https://cdn.sofifa.net/players/112/316/16_120.png,https://cdn.sofifa.net/teams/241/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/fr.png,FC Barcelona
10727,Răzvan Dincă Raț,Rayo Vallecano,360,['Left Back'],10,Răzvan Dincă Raț,100.0,False,143674,https://sofifa.com/player/143674/razvan-rat/160002,R. Raţ,Răzvan Dincă Raț,"LB, LM",76,76,1500000.0,35000.0,34,1981-05-26,178,72,480.0,Rayo Vallecano,Spain Primera Division,1.0,SUB,15.0,,2015-08-21,2017.0,39,Romania,1356.0,LB,3.0,Left,3,2,2,Medium/Medium,Normal (170-185),No,,,"Long Throw-in, Early Crosser",74.0,59.0,76.0,68.0,76.0,73.0,81,53,70,74,62,65,82,74,76,70,70,78,71,77,72,68,68,80,73,62,65,76,64,71,52,,76,76,78,9,13,11,16,9,,67,67,67,69,68,68,68,69,69,69,69,71,72,72,72,71,76,75,75,75,76,76,74,74,74,76,19,https://cdn.sofifa.net/players/143/674/16_120.png,https://cdn.sofifa.net/teams/480/60.png,https://cdn.sofifa.net/flags/es.png,https://cdn.sofifa.net/teams/1356/60.png,https://cdn.sofifa.net/flags/ro.png,Rayo Vallecano
10754,Héctor Hernández Ortega,Real Sociedad,210,"['Left Midfield', 'Left Back', 'Center Forward', 'Right Back', 'Left Wing', 'Left Center Midfield']",13,Héctor Hernández Ortega,100.0,False,203216,https://sofifa.com/player/203216/hector-hernandez-ortega/160002,Héctor,Héctor Hernández Ortega,"LB, LM",66,72,725000.0,6000.0,24,1991-05-23,173,71,457.0,Real Sociedad,Spain Primera Division,1.0,RES,21.0,,2013-08-16,2017.0,45,Spain,,,,Left,2,2,1,High/Medium,Normal (170-185),No,,,Avoids Using Weaker Foot,74.0,45.0,57.0,62.0,64.0,67.0,68,42,45,59,44,57,57,59,51,65,75,74,67,61,79,57,68,69,63,41,76,64,57,47,35,,63,68,72,13,9,15,8,9,,55,55,55,59,57,57,57,59,57,57,57,61,57,57,57,61,66,63,63,63,66,66,64,64,64,66,16,https://cdn.sofifa.net/players/203/216/16_120.png,https://cdn.sofifa.net/teams/457/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,Real Sociedad
10755,Jonathan Viera Ramos,Las Palmas,208,"['Left Wing', 'Right Center Forward', 'Left Midfield', 'Right Center Midfield', 'Left Center Forward', 'Center Forward', 'Center Attacking Midfield', 'Right Wing', 'Left Defensive Midfield', 'Left Center Midfield', 'Right Defensive Midfield']",36,Jonathan Viera Ramos,100.0,False,198164,https://sofifa.com/player/198164/jonathan-viera-ramos/160002,Jonathan Viera,Jonathan Viera Ramos,"LM, CAM, RM",76,79,6500000.0,50000.0,25,1989-10-01,170,64,472.0,Las Palmas,Spain Primera Division,1.0,LM,20.0,,2015-07-17,2018.0,45,Spain,,,,Right,4,3,1,High/Low,Normal (170-),Yes,,#Acrobat,Technical Dribbler (AI),76.0,69.0,74.0,83.0,19.0,59.0,68,72,32,81,57,83,80,76,67,82,78,74,91,73,80,62,72,61,58,71,56,25,75,71,72,,15,15,14,16,16,9,14,9,,69,69,69,77,75,75,75,77,77,77,77,76,69,69,69,76,52,50,50,50,52,46,37,37,37,46,20,https://cdn.sofifa.net/players/198/164/16_120.png,https://cdn.sofifa.net/teams/472/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,Unión Deportiva Las Palmas
10763,Asier Riesgo Unamuno,Eibar,322,['Goalkeeper'],34,Asier Riesgo Unamuno,100.0,False,110974,https://sofifa.com/player/110974/asier-riesgo-unamuno/160002,Riesgo,Asier Riesgo Unamuno,GK,71,71,1300000.0,20000.0,31,1983-10-06,185,76,467.0,Eibar,Spain Primera Division,1.0,GK,13.0,,2015-08-21,2016.0,45,Spain,,,,Right,3,1,1,Medium/Medium,Lean (185+),No,,,,,,,,,,25,13,14,32,14,12,25,15,33,15,54,55,51,61,58,23,60,41,70,22,34,22,12,33,13,,13,12,12,71,75,64,75,69,55.0,26,26,26,27,26,26,26,27,28,28,28,29,28,28,28,29,28,28,28,28,28,27,27,27,27,27,71,https://cdn.sofifa.net/players/110/974/16_120.png,https://cdn.sofifa.net/teams/467/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,SD Eibar
10802,André Filipe Tavares Gomes,Valencia,207,"['Left Center Midfield', 'Center Attacking Midfield', 'Right Wing', 'Right Center Midfield', 'Left Attacking Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Left Wing', 'Left Defensive Midfield', 'Left Midfield', 'Substitute']",30,André Filipe Tavares Gomes,100.0,False,211575,https://sofifa.com/player/211575/andre-filipe-tavares-gomes/160002,André Gomes,André Filipe Tavares Gomes,"CM, CAM, CDM",80,87,20000000.0,90000.0,21,1993-07-30,188,83,461.0,Valencia,Spain Primera Division,1.0,LCM,21.0,,2014-12-03,2020.0,38,Portugal,,,,Right,4,2,2,Medium/Medium,Normal (185+),Yes,,,,67.0,68.0,77.0,81.0,69.0,81.0,59,64,69,86,63,86,70,68,80,84,64,70,64,76,50,76,65,77,84,73,80,70,73,82,55,,65,75,58,12,9,6,14,8,,74,74,74,75,77,77,77,75,79,79,79,76,80,80,80,76,72,77,77,77,72,70,72,72,72,70,18,https://cdn.sofifa.net/players/211/575/16_120.png,https://cdn.sofifa.net/teams/461/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/pt.png,Valencia CF
10852,Miguel Filipe Nunes Cardoso,RC Deportivo La Coruña,219,"['Right Center Midfield', 'Left Wing', 'Right Wing']",3,Miguel Filipe Nunes Cardoso,100.0,False,224890,https://sofifa.com/player/224890/miguel-filipe-nunes-cardoso/160002,Cardoso,Miguel Filipe Nunes Cardoso,"RM, LM",65,76,900000.0,5000.0,21,1994-06-19,176,71,242.0,RC Deportivo La Coruña,Spain Primera Division,1.0,RES,30.0,,2014-01-01,2017.0,38,Portugal,,,,Right,4,3,1,High/Medium,Normal (170-185),No,,,,68.0,60.0,62.0,70.0,35.0,48.0,63,63,43,67,54,71,54,46,57,68,69,67,72,55,74,61,34,53,51,52,40,31,66,64,58,,35,34,34,8,7,9,9,8,,61,61,61,66,65,65,65,66,65,65,65,65,60,60,60,65,52,49,49,49,52,49,41,41,41,49,13,https://cdn.sofifa.net/players/224/890/16_120.png,https://cdn.sofifa.net/teams/242/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/pt.png,Deportivo de La Coruña
10868,Ricardo Jorge Luz Horta,Málaga,223,"['Right Midfield', 'Left Midfield', 'Right Wing', 'Left Wing', 'Center Attacking Midfield', 'Left Center Forward']",17,Ricardo Jorge da Luz Horta,93.87755102040816,False,213516,https://sofifa.com/player/213516/ricardo-jorge-da-luz-horta/160002,Ricardo Horta,Ricardo Jorge da Luz Horta,"RM, LW",74,83,5000000.0,25000.0,20,1994-09-15,173,61,573.0,Málaga,Spain Primera Division,1.0,RM,10.0,,2014-07-12,2019.0,38,Portugal,,,,Right,3,3,1,Medium/Medium,Lean (170-185),No,,,"Finesse Shot, Technical Dribbler (AI)",78.0,71.0,70.0,81.0,29.0,50.0,65,67,51,73,84,81,78,51,63,82,79,77,85,74,81,80,62,59,48,69,41,31,73,78,71,,24,28,25,7,9,10,8,13,,71,71,71,75,76,76,76,75,76,76,76,74,69,69,69,74,55,52,52,52,55,51,41,41,41,51,16,https://cdn.sofifa.net/players/213/516/16_120.png,https://cdn.sofifa.net/teams/573/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/pt.png,Málaga CF
11094,Arda Turan,Barcelona,217,"['Left Center Midfield', 'Right Wing', 'Right Center Midfield', 'Left Wing']",18,Arda Turan,100.0,False,143745,https://sofifa.com/player/143745/arda-turan/160002,A. Turan,Arda Turan,"RM, LM",83,84,25000000.0,150000.0,28,1987-01-30,177,76,241.0,Barcelona,Spain Primera Division,1.0,SUB,16.0,,2015-07-06,2020.0,48,Turkey,1365.0,LM,10.0,Right,4,4,3,High/High,Normal (170-185),Yes,,#Acrobat,"Finesse Shot, Flair, Playmaker (AI), Technical Dribbler (AI)",75.0,74.0,82.0,87.0,61.0,73.0,83,72,70,84,80,87,81,64,79,90,79,72,86,81,72,74,79,76,69,77,78,59,82,86,73,,56,63,68,11,7,11,12,11,,78+1,78+1,78+1,82+1,82+1,82+1,82+1,82+1,83+1,83+1,83+1,82+1,81+1,81+1,81+1,82+1,74+1,73+1,73+1,73+1,74+1,72+1,68+1,68+1,68+1,72+1,18+1,https://cdn.sofifa.net/players/143/745/16_120.png,https://cdn.sofifa.net/teams/241/60.png,https://cdn.sofifa.net/flags/es.png,https://cdn.sofifa.net/teams/1365/60.png,https://cdn.sofifa.net/flags/tr.png,FC Barcelona
11146,Luis Carlos Fariña Olivera,Rayo Vallecano,360,"['Right Center Forward', 'Center Attacking Midfield']",3,Luis Carlos Fariña Olivera,100.0,False,203863,https://sofifa.com/player/203863/luis-farina/160002,L. Fariña,Luis Carlos Fariña Olivera,"CAM, CM",75,78,5500000.0,35000.0,24,1991-04-20,177,72,480.0,Rayo Vallecano,Spain Primera Division,1.0,SUB,12.0,SL Benfica,,2016.0,52,Argentina,,,,Right,3,4,1,Medium/Medium,Normal (170-185),No,,,"Injury Prone, Technical Dribbler (AI)",81.0,67.0,71.0,79.0,55.0,59.0,66,68,58,74,54,80,73,69,69,81,83,80,77,67,80,70,67,64,61,65,46,60,70,74,66,,44,61,57,10,9,7,9,9,,70,70,70,74,74,74,74,74,75,75,75,74,72,72,72,74,66,64,64,64,66,65,59,59,59,65,15,https://cdn.sofifa.net/players/203/863/16_120.png,https://cdn.sofifa.net/teams/480/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/ar.png,Rayo Vallecano
11212,Fábio Ricardo Gomes Fonseca,Málaga,223,"['Right Wing', 'Left Defensive Midfield']",2,Fábio Ricardo Gomes Fonseca,100.0,False,193692,https://sofifa.com/player/193692/fabio-ricardo-gomes-fonseca/160002,Fábio Espinho,Fábio Ricardo Gomes Fonseca,"CAM, LM",73,73,2800000.0,35000.0,29,1985-08-18,171,64,573.0,Málaga,Spain Primera Division,1.0,RES,8.0,,2015-07-01,2016.0,38,Portugal,,,,Right,3,2,1,Medium/Medium,Normal (170-185),No,,,"Power Free-Kick, Long Shot Taker (AI), Outside Foot Shot, Chip Shot (AI)",72.0,72.0,71.0,74.0,41.0,62.0,70,68,67,73,62,71,69,71,66,72,75,69,87,74,83,81,63,68,56,74,68,42,71,75,69,,31,44,30,16,13,12,8,10,,71,71,71,72,72,72,72,72,73,73,73,71,69,69,69,71,58,57,57,57,58,56,51,51,51,56,19,https://cdn.sofifa.net/players/193/692/16_120.png,https://cdn.sofifa.net/teams/573/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/pt.png,Málaga CF
11298,José Ignacio Martínez García,Rayo Vallecano,360,"['Left Back', 'Right Back', 'Left Center Back']",22,José Ignacio Martínez García,100.0,False,212183,https://sofifa.com/player/212183/jose-ignacio-martinez-garcia/160002,Nacho,José Ignacio Martínez García,"LB, LM",75,76,3800000.0,40000.0,26,1989-03-07,174,69,480.0,Rayo Vallecano,Spain Primera Division,1.0,LB,3.0,,2012-09-02,2017.0,45,Spain,,,,Left,3,2,1,High/Medium,Normal (170-185),No,,,,88.0,57.0,63.0,70.0,72.0,72.0,74,44,60,63,47,66,66,54,65,71,87,88,83,72,85,84,86,83,59,65,86,75,64,54,41,,74,69,80,13,12,11,14,8,,65,65,65,68,66,66,66,68,65,65,65,69,66,66,66,69,75,71,71,71,75,75,72,72,72,75,18,https://cdn.sofifa.net/players/212/183/16_120.png,https://cdn.sofifa.net/teams/480/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,Rayo Vallecano
11537,Alberto García Cabrera,Sporting Gijón,1041,['Goalkeeper'],6,Alberto García Cabrera,100.0,False,186681,https://sofifa.com/player/186681/alberto-garcia-cabrera/160002,Alberto,Alberto García Cabrera,GK,69,69,825000.0,9000.0,30,1985-02-09,182,77,459.0,Sporting Gijón,Spain Primera Division,1.0,SUB,13.0,,2013-06-29,2017.0,45,Spain,,,,Right,3,1,1,Medium/Medium,Normal (170-185),No,,,Puncher,,,,,,,25,15,14,29,25,12,22,20,27,19,58,60,64,60,66,22,84,34,56,21,34,26,13,31,21,,11,11,10,74,65,65,68,73,59.0,26,26,26,29,26,26,26,29,28,28,28,29,27,27,27,29,28,27,27,27,28,27,26,26,26,27,69,https://cdn.sofifa.net/players/186/681/16_120.png,https://cdn.sofifa.net/teams/459/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,Real Sporting de Gijón
11539,Adrián Embarba Blázquez,Rayo Vallecano,360,"['Left Wing', 'Right Wing', 'Right Center Midfield', 'Center Attacking Midfield', 'Right Midfield', 'Right Wing Back', 'Right Defensive Midfield', 'Left Back', 'Left Midfield', 'Left Center Midfield', 'Left Wing Back']",28,Adrián Embarba Blázquez,100.0,False,219953,https://sofifa.com/player/219953/adrian-embarba-blazquez/160002,Adri Embarba,Adrián Embarba Blázquez,"LM, RM",72,80,3100000.0,20000.0,23,1992-05-07,173,66,480.0,Rayo Vallecano,Spain Primera Division,1.0,SUB,11.0,,2013-07-01,2021.0,45,Spain,,,,Right,3,3,1,Medium/Medium,Normal (170-185),No,,,,77.0,66.0,68.0,76.0,28.0,56.0,73,66,46,73,53,78,45,49,68,74,78,76,74,71,77,67,62,63,52,68,54,26,70,67,56,,22,31,24,13,6,6,14,11,,67,67,67,73,71,71,71,73,72,72,72,72,66,66,66,72,55,51,51,51,55,50,41,41,41,50,17,https://cdn.sofifa.net/players/219/953/16_120.png,https://cdn.sofifa.net/teams/480/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,Rayo Vallecano
11543,José Antonio Dorado Ramírez,Rayo Vallecano,360,"['Right Center Back', 'Left Wing', 'Left Center Back', 'Left Defensive Midfield', 'Left Back']",10,José Antonio Dorado Ramírez,100.0,False,110019,https://sofifa.com/player/110019/jose-antonio-dorado-ramirez/160002,Dorado,José Antonio Dorado Ramírez,"CB, LB",75,75,2400000.0,30000.0,32,1982-07-10,180,69,480.0,Rayo Vallecano,Spain Primera Division,1.0,SUB,5.0,,2015-07-06,2017.0,45,Spain,,,,Left,3,2,1,Medium/Medium,Normal (170-185),No,,,,54.0,37.0,60.0,54.0,78.0,66.0,44,45,72,75,31,44,50,22,60,63,53,54,58,77,61,41,79,51,72,20,65,81,40,60,16,,78,77,79,12,15,13,14,10,,54,54,54,53,54,54,54,53,57,57,57,55,61,61,61,55,66,71,71,71,66,69,75,75,75,69,20,https://cdn.sofifa.net/players/110/019/16_120.png,https://cdn.sofifa.net/teams/480/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,Rayo Vallecano
11634,Cristiano Piccini,Real Betis,218,"['Right Back', 'Right Midfield']",16,Cristiano Piccini,100.0,False,201939,https://sofifa.com/player/201939/cristiano-piccini/160002,C. Piccini,Cristiano Piccini,"RB, RM",73,80,3500000.0,30000.0,22,1992-09-26,183,77,449.0,Real Betis,Spain Primera Division,1.0,RB,12.0,,2015-07-09,2019.0,27,Italy,,,,Right,2,2,1,High/Medium,Normal (170-185),No,,,Injury Prone,78.0,36.0,61.0,71.0,75.0,73.0,68,22,63,71,29,76,29,37,55,70,75,80,59,65,60,68,68,69,80,30,61,75,64,55,27,,77,75,76,8,9,5,7,11,,59,59,59,63,62,62,62,63,62,62,62,66,64,64,64,66,73,70,70,70,73,73,73,73,73,73,15,https://cdn.sofifa.net/players/201/939/16_120.png,https://cdn.sofifa.net/teams/449/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/it.png,Real Betis Balompié
11675,Moisés Gómez Bordonado,Getafe,216,"['Right Defensive Midfield', 'Left Wing', 'Right Wing', 'Right Center Forward', 'Center Attacking Midfield', 'Left Midfield', 'Right Midfield', 'Right Center Midfield', 'Left Center Midfield']",22,Moisés Gómez Bordonado,100.0,False,206590,https://sofifa.com/player/206590/moises-gomez-bordonado/160002,Moi Gómez,Moisés Gómez Bordonado,"LM, RM",76,83,7500000.0,40000.0,21,1994-06-23,174,65,1860.0,Getafe,Spain Primera Division,1.0,SUB,21.0,Villarreal CF,,2016.0,45,Spain,,,,Right,4,3,1,Medium/Medium,Normal (170-185),No,,,,75.0,69.0,77.0,80.0,44.0,62.0,77,68,54,81,62,81,80,64,72,80,76,74,78,75,83,72,75,67,63,69,52,51,74,76,63,,35,47,34,12,7,16,7,7,,71,71,71,77,76,76,76,77,77,77,77,76,73,73,73,76,63,62,62,62,63,60,53,53,53,60,16,https://cdn.sofifa.net/players/206/590/16_120.png,https://cdn.sofifa.net/teams/1860/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,Getafe CF
